Bidder_Tendency,Bidding_Ratio,Successive_Outbidding,Last_Bidding,Auction_Bids,Starting_Price_Average,Early_Bidding,Winning_Ratio,Auction_Duration,Class
12345679,34482.759,0,4236342593,379310.345,993592.814,42363.42593,0,1,0
1000000000,103448.276,50,5342476852,379310.345,993592.814,53375,100000,1,1
43478261,50000,0,2837847222,100000,0,28378.47222,0,3,0
10638298,29411.765,0,9745849868,470588.235,993592.814,97458.49868,0,7,0
17241379,29411.765,0,9853786376,470588.235,993592.814,98537.86376,0,7,0
95238095,58823.529,0,9897288360,470588.235,993592.814,98971.3955,0,7,0
142857143,29411.765,0,9906613757,470588.235,993592.814,99066.13757,0,7,0
500000000,97560.976,0,9979332011,560975.61,993528.095,99790.50926,0,7,0
181818182,285714.286,0,100363757,0,0,1.4881,100000,7,0
200000000,142857.143,0,2000661,0,0,20.00661,100000,7,0
7246377,142857.143,0,8416005,0,0,84.16005,86567.1642,7,0
17391304,285714.286,0,4214186508,0,0,695.27116,92682.9268,7,0
222222222,222222.222,0,54282407,0,0,207.94753,33333.3333,3,0
0,111111.111,0,385455247,0,0,3854.55247,100000,3,0
666666667,222222.222,0,61265432,0,0,593.75,50000,3,0
235294118,266666.667,50,7676234568,0,0,76760.41667,88888.8889,3,0
43478261,66666.667,0,2932099,0,0,29.32099,0,3,0
500000000,100000,0,9984452160,0,993592.814,99844.52161,100000,3,0
34482759,166666.667,0,8713541667,0,993592.814,87135.41667,85185.1852,1,0
250000000,268292.683,100,9711496914,560975.61,993592.814,97103.78086,90909.0909,3,1
352941176,400000,0,10185185,0,0,10.80247,62500,3,0
105263158,153846.154,0,6467037037,0,0,64670.37037,72727.2727,5,0
28571429,76923.077,0,157222222,0,0,1572.22222,0,5,0
31250000,76923.077,0,1065671296,0,0,10656.71296,0,5,0
35714286,76923.077,0,1502083333,0,0,15020.83333,0,5,0
17543860,18181.818,0,1003086,672727.273,999352.81,10.03086,0,3,0
37037037,18181.818,0,23186728,672727.273,999352.81,231.86728,0,3,0
166666667,18181.818,0,530632716,672727.273,999352.81,5306.32716,0,3,0
323076923,525000,50,9887268519,550000,993592.814,98834.49074,78260.8696,1,1
55555556,142857.143,0,77160,0,0,0.7716,50000,3,0
40000000,142857.143,0,154321,0,0,1.54321,75000,3,0
166666667,142857.143,0,46103395,0,0,461.03395,100000,3,0
62500000,142857.143,0,1479089506,0,0,14790.89506,85714.2857,3,0
33333333,142857.143,0,1890509259,0,0,18905.09259,63636.3636,3,0
50000000,142857.143,0,3036921296,0,0,30369.21296,83333.3333,3,0
90909091,200000,0,9843634259,0,993592.814,98436.34259,100000,1,0
11764706,41666.667,0,9840787037,250000,999935.281,98407.87037,0,10,0
83333333,100000,0,231481,0,0,2.31481,75000,3,0
28571429,100000,0,9367554012,0,0,93675.54012,100000,3,0
27027027,100000,0,3940625000,0,0,39406.25,77777.7778,3,0
47619048,111111.111,0,1388889,0,0,13.88889,83333.3333,1,0
111111111,111111.111,0,694444,0,0,6.94444,83333.3333,1,0
47619048,111111.111,0,288425926,0,0,2884.25926,88888.8889,1,0
125000000,111111.111,0,2083333,0,0,20.83333,75000,1,0
25641026,111111.111,0,66435185,0,0,664.35185,50000,1,0
22727273,111111.111,0,389467593,0,0,3894.67593,93750,1,0
38461538,90909.091,0,99206,0,0,0.99206,0,7,0
43478261,90909.091,0,16352513,0,0,163.52513,0,7,0
106060606,212121.212,0,4438888889,454545.455,0,44388.88889,71428.5714,1,0
214285714,90909.091,0,8090972222,454545.455,0,40754.62963,0,1,0
1000000000,242424.242,0,5909722222,454545.455,0,39899.30556,100000,1,0
142857143,272727.273,100,9160185185,454545.455,0,91504.62963,80952.381,1,1
6042296,333333.333,0,578704,0,0,2.31481,84821.4286,1,0
100000000,30303.03,0,9714236111,454545.455,0,97142.36111,0,1,0
28571429,166666.667,0,1157407,0,0,11.57407,76000,1,0
50000000,333333.333,0,1073495370,0,0,10674.76852,100000,1,0
45454545,20000,0,9816782407,640000,993592.814,98167.82407,0,5,0
604651163,520000,100,9964259259,640000,993592.814,99409.25926,90909.0909,5,1
200000000,83333.333,0,2018711420,0,0,20187.1142,0,3,0
43478261,83333.333,0,3393171296,0,0,33931.71296,0,3,0
100000000,83333.333,0,4971219136,0,0,49712.19136,0,3,0
100000000,166666.667,0,7455478395,0,0,74553.62654,100000,3,0
43478261,30303.03,0,9806250000,454545.455,0,98062.5,0,1,0
6042296,74074.074,0,1221263228,333333.333,0,12212.63228,0,7,0
428571429,461538.462,100,1488425926,0,993592.814,14880.01543,80000,3,1
9803922,76923.077,0,4389236111,0,993592.814,43892.36111,0,3,0
69767442,230769.231,50,6134297840,0,993592.814,61341.04938,86666.6667,3,0
240000000,272727.273,100,2445794753,181818.182,0,19246.14198,100000,3,1
11235955,142857.143,0,1516396605,0,0,15163.96605,84375,3,0
60606061,62500,0,6432357804,437500,993592.814,64323.57804,0,7,0
153846154,86956.522,0,9854513889,608695.652,993592.814,98371.52778,0,1,0
74074074,62500,0,1342576058,437500,993592.814,13424.43783,0,7,0
28571429,142857.143,0,1705092593,0,0,17050.92593,94736.8421,3,0
200000000,142857.143,0,4678665123,0,0,46786.65123,100000,3,0
153846154,571428.571,50,4977391975,0,0,45942.51543,80000,3,0
200000000,90909.091,0,7764037698,0,0,77640.37698,0,7,0
90909091,307692.308,0,3147453704,0,0,0,86363.6364,1,0
28169014,181818.182,0,5247129630,0,0,52471.2963,100000,5,0
41666667,90909.091,0,9883425926,0,0,98834.25926,0,5,0
10204082,76923.077,0,132275,0,0,1.32275,0,7,0
17241379,76923.077,0,1984127,0,0,19.84127,0,7,0
33613445,307692.308,0,1203356481,0,0,12032.40741,75757.5758,7,0
27027027,166666.667,0,49614198,0,0,496.14198,66666.6667,3,0
62500000,833333.333,100,1620370,0,0,4.24383,95454.5455,3,1
16666667,32258.065,0,8797949735,419354.839,993592.814,87979.49735,0,7,0
28571429,32258.065,0,8918253968,419354.839,993592.814,89182.53968,0,7,0
25000000,32258.065,0,9111871693,419354.839,993592.814,91118.71693,0,7,0
37735849,142857.143,0,143632565,0,0,1432.7908,78260.8696,3,0
57142857,142857.143,0,3366194307,0,0,27077.70376,91666.6667,3,0
10416667,32258.065,0,9994791667,419354.839,993592.814,99947.91667,0,7,0
500000000,27777.778,0,9849652778,500000,993592.814,98496.52778,0,3,0
25000000,27777.778,0,9893479938,500000,993592.814,98934.79938,0,3,0
142857143,133333.333,0,8588872354,0,993592.814,2565.97222,100000,7,0
31250000,66666.667,0,3318882275,0,993592.814,33188.82275,0,7,0
77922078,400000,100,4493832672,0,993592.814,44928.24074,77419.3548,7,1
25641026,18518.519,0,6835218254,666666.667,999935.281,68352.18254,0,7,0
250000000,66666.667,0,170331790,0,993592.814,1703.3179,0,3,0
16528926,222222.222,0,2826951058,0,0,4258.43254,81818.1818,7,0
111111111,111111.111,0,438872354,0,0,4388.72355,83333.3333,7,0
62500000,111111.111,0,935003307,0,0,9350.03307,85714.2857,7,0
29850746,222222.222,0,462764550,0,0,4627.14947,80645.1613,7,0
37735849,333333.333,0,11292989,0,0,0.16534,78260.8696,7,0
28571429,166666.667,0,16534,0,0,0.16534,86666.6667,7,0
214285714,500000,50,223578042,0,0,2179.2328,100000,7,1
10638298,125000,0,2174966931,0,0,21749.66931,80645.1613,7,0
51282051,200000,0,1263078704,0,0,2711.57407,84615.3846,5,0
250000000,200000,0,447337963,0,0,1412.96296,100000,5,0
34482759,100000,0,1268865741,0,0,12688.65741,93333.3333,5,0
37037037,100000,0,5073796296,0,0,50737.96296,80000,5,0
250000000,31250,0,3085251323,437500,993592.814,30852.51323,0,7,0
125000000,187500,100,9743237434,437500,993592.814,97430.39021,100000,7,1
25641026,47619.048,0,8190244709,142857.143,0,81902.44709,0,7,0
90909091,125000,0,877662037,0,935345.672,8776.62037,77777.7778,3,0
76923077,125000,0,231481,0,935345.672,2.31481,100000,3,0
384615385,208333.333,0,3390354938,250000,0,33900.84877,83333.3333,3,0
210526316,285714.286,100,2626785714,0,993592.814,23715.44312,100000,7,1
66666667,40000,0,28125000,280000,0,281.25,0,1,0
32258065,71428.571,0,6112764550,0,993592.814,61127.6455,0,7,0
116279070,106382.979,0,6791451720,617021.277,993592.814,47088.12831,91666.6667,7,0
17241379,50000,0,5045486111,100000,0,50454.86111,0,3,0
13333333,50000,0,6653279321,100000,0,66532.79321,0,3,0
90909091,41666.667,0,6282556217,250000,999935.281,62825.56217,0,7,0
10000000,38461.538,0,115741,307692.308,999935.281,1.15741,0,1,0
428571429,187500,50,2489814815,0,0,24541.66667,66666.6667,3,0
12500000,38461.538,0,226041667,307692.308,999935.281,2260.41667,0,1,0
146341463,375000,100,8957175926,0,0,86538.58025,94444.4444,3,1
85714286,115384.615,0,2306018519,307692.308,999935.281,14067.12963,73684.2105,1,0
200000000,41666.667,0,6763839286,250000,999935.281,67638.39286,0,7,0
23255814,41666.667,0,8143336640,250000,999935.281,81433.3664,0,7,0
500000000,375000,100,8242410714,250000,999935.281,82420.30423,66666.6667,7,1
47619048,41666.667,0,9616154101,250000,999935.281,96161.54101,0,7,0
200000000,250000,50,804464286,0,0,8043.32011,100000,7,1
43478261,100000,0,694444,0,0,6.94444,86666.6667,1,0
142857143,58823.529,0,1215393519,0,0,12153.93519,0,1,0
125000000,117647.059,0,4307060185,0,0,43054.39815,100000,1,0
0,23255.814,0,231481,581395.349,993592.814,2.31481,0,1,0
31250000,58823.529,0,4456828704,0,0,44568.28704,0,1,0
125000000,58823.529,0,5293750000,0,0,52937.5,0,1,0
111111111,21276.596,0,7984474206,617021.277,993592.814,79844.74206,0,7,0
142857143,21276.596,0,9589417989,617021.277,993592.814,95894.17989,0,7,0
714285714,106382.979,100,9779083995,617021.277,993592.814,97790.17857,100000,7,1
500000000,142857.143,0,266203704,0,0,2662.03704,100000,3,0
8695652,142857.143,0,298418210,0,0,2984.1821,87755.102,3,0
80000000,285714.286,0,1817322531,0,0,3890.0463,75000,3,0
214285714,63829.787,0,9009937169,617021.277,993592.814,90099.37169,0,7,0
312500000,106382.979,50,9411144180,617021.277,993592.814,90475.03307,100000,7,1
16806723,166666.667,0,360978836,0,0,3607.96958,75757.5758,7,0
90909091,32258.065,0,8954034392,419354.839,993592.814,89540.34392,0,7,0
15384615,32258.065,0,9256250000,419354.839,993592.814,92562.5,0,7,0
25641026,32258.065,0,9088111772,419354.839,993592.814,90881.11772,0,7,0
258620690,258620.69,100,9812962963,689655.172,993592.814,98063.65741,61111.1111,1,1
55555556,117647.059,0,325165344,0,0,3251.65344,81818.1818,7,0
45454545,117647.059,0,9013095238,0,0,17554.2328,90000,7,0
43478261,58823.529,0,2728802910,0,0,27288.0291,0,7,0
200000000,20000,0,5231481,640000,993592.814,52.31481,0,5,0
58823529,20000,0,20763889,640000,993592.814,207.63889,0,5,0
8695652,17543.86,0,3058796296,684210.526,993592.814,30587.96296,0,1,0
473684211,375000,50,9310648148,250000,993592.814,88393.51852,100000,3,0
20833333,41666.667,0,9414737654,250000,993592.814,94147.37654,0,3,0
15384615,41666.667,0,9767399691,250000,993592.814,97673.99691,0,3,0
71428571,111111.111,0,1419290123,0,0,14192.90123,100000,3,0
50000000,111111.111,0,1543055556,0,0,15430.55556,93333.3333,3,0
24691358,222222.222,0,7870640432,0,0,43572.53086,88571.4286,3,0
166666667,29411.765,0,5979398148,470588.235,993592.814,59793.98148,0,7,0
147058824,147058.824,50,9541038360,470588.235,993592.814,95410.3836,92307.6923,7,1
76923077,29411.765,0,8736772487,470588.235,993592.814,87367.72487,0,7,0
800000000,666666.667,100,41319444,0,0,319.44444,50000,1,1
200000000,166666.667,0,6149768519,0,0,61497.68519,100000,1,0
166666667,166666.667,0,91435185,0,0,914.35185,50000,1,0
10416667,22222.222,0,9984193122,600000,961233.291,99841.93122,0,7,0
31250000,90909.091,0,364737654,0,0,3647.37654,0,3,0
66666667,115384.615,0,502430556,307692.308,993592.814,3223.37963,83333.3333,1,0
49019608,192307.692,0,877777778,307692.308,993592.814,2844.90741,88888.8889,1,0
200000000,111111.111,0,7865410053,0,993592.814,78654.10053,100000,7,0
58823529,111111.111,0,8031250000,0,993592.814,80312.5,81818.1818,7,0
800000000,88888.889,0,14384921,600000,961233.291,143.18783,0,7,0
166666667,66666.667,0,97602513,600000,961233.291,976.02513,0,7,0
55555556,58823.529,0,614737654,470588.235,993592.814,6078.7037,0,3,0
285714286,58823.529,0,9176003086,470588.235,993592.814,24731.48148,0,3,0
45454545,100000,0,9834992284,0,0,98349.92284,100000,3,0
13333333,100000,0,9887461420,0,0,98874.6142,89189.1892,3,0
173469388,500000,100,3784529321,470588.235,993592.814,6059.79938,87878.7879,3,1
17543860,50000,0,7510433201,100000,993592.814,75104.33201,0,7,0
1000000000,150000,0,7149818122,100000,993592.814,71496.36243,100000,7,0
10416667,29411.765,0,9600925926,470588.235,993592.814,96009.25926,0,3,0
3021148,111111.111,0,462963,0,0,4.62963,84821.4286,3,0
1000000000,117647.059,0,9737549603,470588.235,999935.281,94416.83201,100000,7,0
10416667,29411.765,0,9548726852,470588.235,999935.281,95487.26852,0,7,0
40000000,58823.529,0,5792592593,0,0,57925.92593,0,1,0
62500000,58823.529,0,5967013889,0,0,59670.13889,0,1,0
500000000,58823.529,0,8275462963,0,0,82754.62963,0,1,0
250000000,58823.529,0,9515509259,0,0,95155.09259,0,1,0
111111111,83333.333,0,2331349206,0,676469.483,23313.49206,0,7,0
44444444,166666.667,0,2352910053,0,676469.483,23528.76984,83333.3333,7,0
304347826,583333.333,50,2450380291,0,676469.483,4209.65608,83333.3333,7,1
8403361,76923.077,0,3139583333,0,993592.814,31395.83333,0,1,0
555555556,384615.385,50,6235416667,0,993592.814,62346.06481,100000,1,1
10000000,24390.244,0,7330247,560975.61,993592.814,73.30247,0,3,0
9803922,24390.244,0,9297840,560975.61,993592.814,92.9784,0,3,0
62500000,24390.244,0,1404668210,560975.61,993592.814,14046.6821,0,3,0
29411765,24390.244,0,310378086,560975.61,993592.814,3103.78086,0,3,0
86956522,48780.488,0,3175231481,560975.61,993592.814,3.85802,0,3,0
166666667,146341.463,0,7781172840,560975.61,993592.814,77785.49383,81818.1818,3,0
11235955,76923.077,0,9095138889,0,0,90951.38889,0,3,0
666666667,58823.529,0,9583515212,470588.235,999935.281,95833.82937,0,7,0
66666667,29411.765,0,9862632275,470588.235,999935.281,98626.32275,0,7,0
134615385,411764.706,50,9689544753,0,993592.814,96799.76852,76000,3,0
111111111,153846.154,0,1438518519,0,0,14385.18519,91666.6667,5,0
14925373,76923.077,0,1598657407,0,0,15986.57407,0,5,0
103448276,176470.588,0,9807060185,0,0,94871.52778,100000,1,0
25210084,176470.588,0,9589236111,0,0,95884.25926,75757.5758,1,0
153846154,250000,0,164120370,0,0,797.4537,85714.2857,1,0
133333333,200000,0,3938503086,0,0,39385.03086,50000,3,0
208333333,333333.333,100,6108895503,0,993592.814,61076.38889,100000,7,1
45454545,66666.667,0,8855770503,0,993592.814,88557.70503,0,7,0
127906977,343750,100,364682540,437500,993592.814,59.8545,85714.2857,7,1
666666667,62500,0,5423280,437500,993592.814,46.13095,0,7,0
18518519,37037.037,0,167179233,333333.333,935280.953,1671.79233,0,7,0
66666667,111111.111,0,2601488095,0,0,26014.88095,100000,7,0
25000000,111111.111,0,6668386243,0,0,66683.86243,100000,7,0
100000000,111111.111,0,7763723545,0,0,77637.23545,100000,7,0
17241379,125000,0,806828704,0,0,8068.28704,100000,1,0
100000000,181818.182,0,4027778,0,0,37.26852,93333.3333,5,0
125000000,83333.333,0,2928587963,0,0,29285.87963,0,1,0
22727273,83333.333,0,3279166667,0,0,32791.66667,0,1,0
333333333,50847.458,0,154596561,694915.254,993592.814,15.54233,0,7,0
160000000,67796.61,0,4250793651,694915.254,993592.814,42506.61376,0,7,0
17241379,16949.153,0,429365079,694915.254,993592.814,4293.65079,0,7,0
23255814,16949.153,0,1311243386,694915.254,993592.814,13112.43386,0,7,0
15384615,16949.153,0,2953224206,694915.254,993592.814,29532.24206,0,7,0
0,83333.333,0,6146412037,0,0,61464.12037,0,1,0
34482759,125000,0,8091865079,0,0,80918.65079,100000,7,0
500000000,125000,0,9665327381,0,0,96653.27381,100000,7,0
200000000,16949.153,0,3377496693,694915.254,993592.814,33774.96693,0,7,0
49180328,142857.143,0,9965046296,142857.143,993592.814,99649.07407,83333.3333,5,0
400000000,67796.61,100,8874173280,694915.254,993592.814,88740.90608,0,7,0
7246377,83333.333,0,347222,0,0,3.47222,0,1,0
41666667,83333.333,0,184953704,0,0,1849.53704,0,1,0
272727273,250000,0,1120023148,0,0,11194.44444,100000,1,0
35714286,20833.333,0,8613310185,625000,993592.814,86133.10185,0,7,0
55555556,62500,0,8102645503,625000,993592.814,81026.45503,0,7,0
129032258,500000,50,1567342224,0,0,15670.49231,66666.6667,3,0
10638298,125000,0,1038464506,0,935345.672,10384.64506,80645.1613,3,0
20408163,375000,0,1345601852,0,935345.672,10214.12037,81250,3,0
142857143,125000,0,2429284178,0,0,24292.84178,100000,3,0
233333333,500000,100,7808366402,0,993592.814,78079.03439,76923.0769,7,1
38461538,71428.571,0,9080770503,0,993592.814,90807.70503,0,7,0
10309278,71428.571,0,9820783730,0,993592.814,98207.8373,0,7,0
27027027,66666.667,0,248016,0,0,2.48016,0,7,0
6802721,52631.579,0,1371219136,52631.579,0,13712.19136,0,3,0
47619048,52631.579,0,4026813272,52631.579,0,40268.13272,0,3,0
76923077,105263.158,0,2745987654,52631.579,0,27458.33333,93333.3333,3,0
0,52631.579,0,5823456790,52631.579,0,58234.5679,0,3,0
222222222,105263.158,0,8730979938,52631.579,0,87294.36728,100000,3,0
100000000,125000,0,3816310472,0,0,38163.10472,100000,3,0
312500000,526315.789,100,6222299383,52631.579,0,62058.25617,83333.3333,3,1
545454545,150000,0,9695254630,550000,993592.814,91638.88889,100000,1,0
10416667,21276.596,0,9952248677,617021.277,993592.814,99522.48677,0,7,0
187500000,200000,50,2347884,0,0,0.82672,100000,7,1
135802469,440000,50,9358333333,280000,0,93560.18519,88571.4286,1,1
17241379,66666.667,0,2769031085,0,0,27690.31085,0,7,0
16528926,133333.333,0,4298561508,0,0,42985.61508,81818.1818,7,0
28571429,125000,0,5510455247,0,935345.672,55104.55247,86666.6667,3,0
0,125000,0,3162422840,0,935345.672,31624.2284,100000,3,0
8264463,100000,0,9914861111,0,0,99148.61111,81818.1818,5,0
10416667,71428.571,0,9984341931,0,993592.814,99843.41931,0,7,0
34482759,125000,0,9787706036,0,0,97877.06036,82352.9412,3,0
43478261,47619.048,0,37152778,142857.143,0,371.52778,0,7,0
833333333,625000,100,181828704,0,0,1787.03704,100000,1,1
66666667,125000,0,4223726852,0,0,42237.26852,80000,1,0
55555556,21276.596,0,115741,617021.277,993592.814,1.15741,0,7,0
56179775,65789.474,100,9081167328,763157.895,993592.814,90809.02778,0,7,0
34482759,17241.379,0,4050926,689655.172,993592.814,40.50926,0,1,0
85714286,51724.138,0,1388889,689655.172,993592.814,5.78704,0,1,0
100000000,25000,0,138889,550000,993592.814,1.38889,0,5,0
57971014,200000,100,9305555556,550000,993592.814,93052.31481,86567.1642,5,1
125000000,17241.379,0,487847222,689655.172,993592.814,4878.47222,0,1,0
31746032,34482.759,0,1498842593,689655.172,993592.814,14979.16667,0,1,0
83333333,25000,0,4513889,550000,993592.814,45.13889,0,5,0
950000000,333333.333,100,8541666667,684210.526,993592.814,85076.38889,100000,1,1
12500000,25000,0,5334259259,550000,993592.814,53342.59259,0,5,0
88235294,250000,50,46412037,0,993592.814,459.49074,92307.6923,3,0
333333333,51724.138,0,734259259,689655.172,993592.814,7336.80556,0,1,0
125000000,51724.138,0,2788194444,689655.172,993592.814,27866.89815,0,1,0
22727273,30303.03,0,290707672,454545.455,0,2907.07672,0,7,0
125000000,83333.333,0,833603395,0,993592.814,8336.03395,0,3,0
200000000,83333.333,0,7060069444,0,993592.814,70600.69444,0,3,0
45454545,26315.789,0,9637764550,763157.895,993592.814,96367.39418,0,7,0
55555556,166666.667,0,99206,0,0,0.99206,64285.7143,7,0
240000000,500000,100,7908834877,0,993592.814,79084.10494,100000,3,1
0,30303.03,0,246478175,454545.455,0,2464.78175,0,7,0
194029851,393939.394,100,2440095899,454545.455,0,209.16005,88000,7,1
0,20000,0,24976852,640000,993592.814,249.76852,0,5,0
500000000,20000,0,39236111,640000,993592.814,392.36111,0,5,0
16666667,20000,0,1653912037,640000,993592.814,16539.12037,0,5,0
250000000,20000,0,3489606481,640000,993592.814,34896.06481,0,5,0
25974026,40000,0,9688310185,640000,993592.814,41409.49074,0,5,0
10869565,45454.545,0,3636574074,181818.182,993592.814,36365.74074,0,3,0
